FIPS,Deaths
41051,144
41053,30
41055,2
41057,31
41059,69
90041,0
41061,27
41063,7
41065,13
41067,98
41069,0
41071,43
42001,54
42003,444
42005,68
42007,100
42009,37
42011,159
42013,65
42015,35
42017,176
42019,97
42021,95
42023,3
42025,35
42027,24
42029,91
42031,33
42033,58
42035,16
42037,21
42039,43
42041,116
42043,111
42045,170
42047,18
42049,86
42051,104
42053,3
42055,100
42057,17
42059,17
42061,29
42063,57
42065,26
42067,34
42069,59
42071,218
42073,57
42075,58
42077,104
42079,140
42081,82
42083,24
42085,84
42087,24
42089,66
42091,190
42093,8
42095,101
42097,57
42099,25
42101,552
42103,8
42105,24
42107,82
42109,20
42111,52
42113,4
42115,9
42117,26
90042,0
42119,16
42121,51
42123,25
42125,106
42127,32
42129,158
42131,16
42133,196
72001,0
72003,0
72005,0
72007,0
72009,0
72011,0
72013,0
72015,0
72017,0
72019,0
72021,0
72023,0
72025,0
72027,0
72029,0
72031,0
72033,0
72035,0
72037,0
72039,0
72041,0
72043,0
72045,0
72047,0
72049,0
72051,0
72053,0
72054,0
72055,0
72057,0
72059,0
72061,0
72063,0
72065,0
72067,0
72069,0
72071,0
72073,0
72075,0
72077,0
72079,0
72081,0
72083,0
72085,0
72087,0
72089,0
72091,0
72093,0
72095,0
72097,0
72099,0
72101,0
72103,0
72105,0
72107,0
72888,0
72109,0
72111,0
72113,0
72115,0
72117,0
72119,0
72121,0
72123,0
72125,0
72127,0
72129,0
72131,0
72133,0
72135,0
72137,0
72139,0
72999,921
72141,0
72143,0
72145,0
72147,0
72149,0
72151,0
72153,0
44001,8
44003,31
44005,11
44007,149
90044,-1
44009,10
45001,8
45003,125
45005,6
45007,231
45009,12
45011,28
45013,109
45015,149
45017,16
45019,216
45021,99
45023,39
45025,41
45027,24
45029,64
45031,55
45033,30
45035,164
45037,15
45039,14
45041,125
45043,40
45045,452
45047,51
45049,22
45051,311
45053,36
45055,64
45057,60
45059,55
45061,16
45063,227
45067,33
45069,29
45065,2
45071,45
45073,85
45075,85
45077,178
45079,218
45081,6
45083,390
45085,91
90045,0
45087,22
45089,28
45091,131
46003,2
46005,7
46007,0
46009,2
46011,2
46013,9
46015,2
46017,1
46019,11
46021,0
46023,4
46025,0
46027,3
46029,3
46031,1
46033,4
46035,3
46037,1
46039,2
46041,4
46043,0
46045,1
46047,8
46049,2
46051,2
46053,0
46055,1
46057,1
46059,0
46061,0
46063,1
46065,6
46067,1
46069,1
46071,2
46073,1
46075,1
46077,2
46079,2
46081,13
46083,1
46085,0
46091,2
46087,0
46089,3
46093,16
46095,1
46097,2
46099,41
46101,4
46102,4
46103,58
46105,1
46107,0
46109,4
46111,0
46115,1
46117,1
46119,0
46121,7
46123,1
46125,5
90046,0
46127,3
46129,2
46135,10
46137,1
