Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Utah,US,2021-05-04 04:30:32,40.15,-111.8624,398240,2204,,,49.0,12421.872027019692,3299269.0,,0.5534351145038168,84000049.0,USA,102910.54967033256,
Vermont,US,2021-05-04 04:30:32,44.0459,-72.7107,23158,248,,,50.0,3711.283371982519,1591852.0,,1.070904223162622,84000050.0,USA,255108.98429299236,
Virgin Islands,US,2021-05-04 04:30:32,18.3358,-64.8963,3138,27,,,78.0,2925.3831524779057,103134.0,,0.8604206500956023,850.0,VIR,96146.10135361896,
Virginia,US,2021-05-04 04:30:32,37.7693,-78.17,661925,10807,,,51.0,7754.947297287957,7066008.0,,1.632662310684745,84000051.0,USA,82783.57765942527,
Washington,US,2021-05-04 04:30:32,47.4009,-121.4905,407191,5507,,,53.0,5347.297723027757,6548773.0,,1.3524365715352256,84000053.0,USA,85999.54063701224,
West Virginia,US,2021-05-04 04:30:32,38.4912,-80.9545,154207,2686,,,54.0,8604.595493561634,2768633.0,,1.741814573916878,84000054.0,USA,154486.9366184805,
Wisconsin,US,2021-05-04 04:30:32,44.2685,-89.6165,662069,7567,,,55.0,11371.00051284394,8298738.0,,1.1429322321389463,84000055.0,USA,142530.39192887372,
Wyoming,US,2021-05-04 04:30:32,42.756,-107.3025,58290,707,,,56.0,10071.549643288485,726048.0,,1.2129010121804769,84000056.0,USA,125449.10748688145,
Alabama,US,2021-05-05 04:30:45,32.3182,-86.9023,528784,10913,,,1.0,10784.500278900348,4494849.0,,2.0637916427123364,84000001.0,USA,91672.02542836952,
Alaska,US,2021-05-05 04:30:45,61.3707,-152.4044,68518,348,,,2.0,9366.204403010068,2117295.0,,0.507895735427187,84000002.0,USA,289427.8547457778,
American Samoa,US,2021-05-05 04:30:45,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-05-05 04:30:45,33.7298,-111.4312,865280,17355,,,4.0,11887.809348817931,9230470.0,,2.0057091346153846,84000004.0,USA,126814.5196468004,
Arkansas,US,2021-05-05 04:30:45,34.9697,-92.3731,336462,5752,,,5.0,11149.233018446526,2978739.0,,1.7095541249829105,84000005.0,USA,98705.51566635873,
California,US,2021-05-05 07:30:56,36.1162,-119.6816,3813035,60930,,,6.0,9658.09744493495,60709771.0,,1.5966441386022328,84000006.0,USA,153648.07745694288,
Colorado,US,2021-05-05 04:30:45,39.0598,-105.3111,516240,6321,,,8.0,8964.467202524998,7880920.0,,1.2244304974430498,84000008.0,USA,136851.55909213412,
Connecticut,US,2021-05-05 04:30:45,41.5978,-72.7554,340962,8117,,,9.0,9563.381573489034,8123744.0,,2.3806171948780217,84000009.0,USA,227856.66343270548,
Delaware,US,2021-05-05 04:30:45,39.3185,-75.5071,105204,1626,,,10.0,10803.849803443134,1739412.0,,1.545568609558572,84000010.0,USA,178627.67569965622,
Diamond Princess,US,2021-05-05 04:30:45,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-05-05 04:30:45,38.8974,-77.0268,47986,1106,,,11.0,6799.301167978984,1530198.0,,2.3048389113491434,84000011.0,USA,216819.0107247761,
Florida,US,2021-05-05 04:30:45,27.7663,-81.6868,2249535,35399,,,12.0,10473.798985433148,28218656.0,,1.573614102470066,84000012.0,USA,131385.61106321396,
Georgia,US,2021-05-05 04:30:45,33.0406,-83.6431,1104837,20241,,,13.0,10405.886626161546,8384277.0,,1.832034951762115,84000013.0,USA,78967.15615455841,
Grand Princess,US,2021-05-05 04:30:45,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-05-05 04:30:45,13.4443,144.7937,8004,137,,,66.0,4873.682479951774,144851.0,,1.7116441779110445,316.0,GUM,88200.62230178592,
Hawaii,US,2021-05-05 04:30:45,21.0943,-157.4983,34234,484,,,15.0,2417.873932106857,1456785.0,,1.4137991470467957,84000015.0,USA,102889.59736473352,
Idaho,US,2021-05-05 04:30:45,44.2405,-114.4788,188233,2052,,,16.0,10533.080777699748,710564.0,,1.0901382860603614,84000016.0,USA,39761.50839504998,
Illinois,US,2021-05-05 04:30:45,40.3495,-88.9861,1343988,24410,,,17.0,10606.115727171336,22872035.0,,1.8162364544921528,84000017.0,USA,180495.2500512752,
Indiana,US,2021-05-05 04:30:45,39.8494,-86.2583,724214,13363,,,18.0,10757.433767380411,9857803.0,,1.84517283565355,84000018.0,USA,146427.24783611463,
Iowa,US,2021-05-05 04:30:45,42.0115,-93.2105,366131,5960,,,19.0,11604.528584151858,1432329.0,,1.6278326609874607,84000019.0,USA,45397.693236600135,
Kansas,US,2021-05-05 04:30:45,38.5266,-96.7265,311108,4986,,,20.0,10678.835168471369,1378541.0,,1.6026588837316944,84000020.0,USA,47318.6549750559,
Kentucky,US,2021-05-05 04:30:45,37.6681,-84.6701,446221,6532,,,21.0,9987.77215789965,4655935.0,,1.4638486310594974,84000021.0,USA,104213.87151655908,
Louisiana,US,2021-05-05 04:30:45,31.1695,-91.8678,460337,10405,,,22.0,9902.288636579724,6518041.0,,2.2603006058604893,84000022.0,USA,140209.28868863624,
Maine,US,2021-05-05 04:30:45,44.6939,-69.3819,62510,790,,,23.0,4650.308135919036,2093887.0,,1.2637977923532235,84000023.0,USA,155770.59273388426,
Maryland,US,2021-05-05 04:30:45,39.0639,-76.8021,450010,8803,,,24.0,7443.496844027471,9769298.0,,1.9561787515832985,84000024.0,USA,161591.38426115838,
Massachusetts,US,2021-05-05 04:30:45,42.2302,-71.5301,692589,17644,,,25.0,10048.43958718625,21535803.0,,2.547542626290628,84000025.0,USA,312452.57347004424,
Michigan,US,2021-05-05 04:30:45,43.3266,-84.5361,948852,19055,,,26.0,9501.00717372843,12979954.0,,2.0082162444722678,84000026.0,USA,129970.3600442061,
Minnesota,US,2021-05-05 04:30:45,45.6945,-93.9002,581335,7267,,,27.0,10308.030736757291,8613847.0,,1.2500537555798292,84000027.0,USA,152737.74955529012,
Mississippi,US,2021-05-05 04:30:45,32.7416,-89.6787,312608,7221,,,28.0,10503.775180610915,1900140.0,,2.3099216910635683,84000028.0,USA,63845.59375219452,
Missouri,US,2021-05-05 04:30:45,38.4561,-92.2884,594380,9209,,,29.0,9684.51279591386,5313768.0,,1.5493455365254551,84000029.0,USA,86579.72036494767,
Montana,US,2021-05-05 04:30:45,46.9219,-110.4544,109315,1577,,,30.0,10228.036130983235,1315652.0,,1.4426199515162603,84000030.0,USA,123098.71647807123,
Nebraska,US,2021-05-05 04:30:45,41.1254,-98.2681,220481,2244,,,31.0,11397.854020454835,2856247.0,,1.0177747742435856,84000031.0,USA,147654.83806932147,
Nevada,US,2021-05-05 04:30:45,38.3135,-117.0554,316715,5480,,,32.0,10282.433746862172,3202314.0,,1.7302622231343636,84000032.0,USA,103965.96795746707,
New Hampshire,US,2021-05-05 04:30:45,43.4525,-71.5639,95714,1307,,,33.0,7039.289966764996,1874516.0,,1.3655264642581022,84000033.0,USA,137861.35436133118,
New Jersey,US,2021-05-05 04:30:45,40.2989,-74.521,1001997,25658,,,34.0,11280.967869410584,13658719.0,,2.5606863094400483,84000034.0,USA,153776.47854864626,
New Mexico,US,2021-05-05 04:30:45,34.8405,-106.2485,198576,4083,,,35.0,9470.30015323138,3274367.0,,2.056139714769156,84000035.0,USA,156158.03673070145,
New York,US,2021-05-05 04:30:45,42.1657,-74.9481,2059485,52279,,,36.0,10586.673565831985,51748731.0,,2.538450146517212,84000036.0,USA,266011.6109333401,
North Carolina,US,2021-05-05 04:30:45,35.6301,-79.8064,975300,12700,,,37.0,9299.124606553494,11435256.0,,1.302163436891213,84000037.0,USA,109030.93453484926,
North Dakota,US,2021-05-05 04:30:45,47.5289,-99.784,107912,1525,,,38.0,14160.527621112193,1525812.0,,1.4131885239825042,84000038.0,USA,200221.50428705272,
Northern Mariana Islands,US,2021-05-05 04:30:45,15.0979,145.6739,168,2,,,69.0,304.65689830262585,17542.0,,1.1904761904761905,580.0,MNP,31811.25779776585,
Ohio,US,2021-05-05 04:30:45,40.3888,-82.7649,1077284,19923,,,39.0,9216.141533565458,12501569.0,,1.8491874009082097,84000039.0,USA,106950.65488360952,
Oklahoma,US,2021-05-05 04:30:45,35.5653,-96.9289,449041,6788,,,40.0,11348.099341642888,4020761.0,,1.5116659725949302,84000040.0,USA,101612.091673151,
Oregon,US,2021-05-05 04:30:45,44.572,-122.0709,187611,2508,,,41.0,4448.143637215881,4728338.0,,1.3368086093032925,84000041.0,USA,112106.04169961283,
Pennsylvania,US,2021-05-05 04:30:45,40.5908,-77.2098,1173383,26325,,,42.0,9165.630434458271,13144128.0,,2.2435129876604654,84000042.0,USA,102672.54564896128,
Puerto Rico,US,2021-05-05 04:30:45,18.2208,-66.5901,133705,2337,,,72.0,4186.5313333087015,2099637.0,,1.7478777906585394,630.0,PRI,65743.21146609538,
Rhode Island,US,2021-05-05 04:30:45,41.6809,-71.5118,148929,2681,,,44.0,14058.380476532551,4046823.0,,1.8001866661294978,84000044.0,USA,382006.0394898434,
South Carolina,US,2021-05-05 04:30:45,33.8569,-80.945,581221,9524,,,45.0,11288.66353811845,6176684.0,,1.638619389182428,84000045.0,USA,119965.5681010831,
South Dakota,US,2021-05-05 04:30:45,44.2998,-99.4388,122974,1973,,,46.0,13900.7233295541,781212.0,,1.604404182998032,84000046.0,USA,88306.56784139425,
Tennessee,US,2021-05-05 04:30:45,35.7478,-86.6923,849978,12217,,,47.0,12446.278276113626,7688761.0,,1.4373313191635548,84000047.0,USA,112586.98343313557,
Texas,US,2021-05-05 04:30:45,31.0545,-97.5635,2941024,50411,,,48.0,10014.987990880498,23274930.0,,1.7359554314939665,84000048.0,USA,80269.78038708326,
Utah,US,2021-05-05 04:30:45,40.15,-111.8624,398499,2217,,,49.0,12429.95073547439,3303134.0,,0.5563376570581106,84000049.0,USA,103031.10645866228,
Vermont,US,2021-05-05 04:30:45,44.0459,-72.7107,23191,248,,,50.0,3716.571926748709,1592996.0,,1.0693803630718812,84000050.0,USA,255292.32085822025,
Virgin Islands,US,2021-05-05 04:30:45,18.3358,-64.8963,3152,27,,,78.0,2938.43457508297,103134.0,,0.8565989847715736,850.0,VIR,96146.10135361896,
Virginia,US,2021-05-05 04:30:45,37.7693,-78.17,662696,10823,,,51.0,7763.980139930565,7076549.0,,1.633177203423591,84000051.0,USA,82907.07337187111,
Washington,US,2021-05-05 04:30:45,47.4009,-121.4905,408607,5528,,,53.0,5365.892862841277,6590447.0,,1.3528892064991545,84000053.0,USA,86546.81030974434,
West Virginia,US,2021-05-05 04:30:45,38.4912,-80.9545,154551,2695,,,54.0,8623.790347555196,2773103.0,,1.743760959165583,84000054.0,USA,154736.35812240848,
Wisconsin,US,2021-05-05 04:30:45,44.2685,-89.6165,662893,7582,,,55.0,11385.15266982846,8327134.0,,1.1437743346211229,84000055.0,USA,143018.09174651012,
Wyoming,US,2021-05-05 04:30:45,42.756,-107.3025,58367,710,,,56.0,10084.853972033265,729380.0,,1.2164407970257165,84000056.0,USA,126024.82207620096,
Alabama,US,2021-05-06 04:30:57,32.3182,-86.9023,529446,10930,,,1.0,10798.00170705368,4503182.0,,2.064422056262584,84000001.0,USA,91841.97618486758,
Alaska,US,2021-05-06 04:30:57,61.3707,-152.4044,68666,348,,,2.0,9386.435557621198,2121768.0,,0.5068010369032709,84000002.0,USA,290039.30038480205,
American Samoa,US,2021-05-06 04:30:57,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-05-06 04:30:57,33.7298,-111.4312,866022,17360,,,4.0,11898.003453081086,9241982.0,,2.004568013283728,84000004.0,USA,126972.6793884142,
Arkansas,US,2021-05-06 04:30:57,34.9697,-92.3731,336760,5754,,,5.0,11159.107748548282,2982672.0,,1.708635229837273,84000005.0,USA,98835.84222169498,
California,US,2021-05-06 07:30:59,36.1162,-119.6816,3814612,60990,,,6.0,9662.09367668329,60858620.0,,1.597555391873868,84000006.0,USA,154024.79379608686,
Colorado,US,2021-05-06 04:30:57,39.0598,-105.3111,517851,6337,,,8.0,8992.44209145896,7901466.0,,1.2237110674692142,84000008.0,USA,137208.33877434215,
Connecticut,US,2021-05-06 04:30:57,41.5978,-72.7554,341571,8124,,,9.0,9580.4629473027,8134242.0,,2.378422055736582,84000009.0,USA,228151.11378130288,
Delaware,US,2021-05-06 04:30:57,39.3185,-75.5071,105401,1628,,,10.0,10824.080578045605,1742442.0,,1.544577375926225,84000010.0,USA,178938.83939024238,
Diamond Princess,US,2021-05-06 04:30:57,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-05-06 04:30:57,38.8974,-77.0268,48041,1109,,,11.0,6807.094306899478,1530198.0,,2.308444870006869,84000011.0,USA,216819.0107247761,
Florida,US,2021-05-06 04:30:57,27.7663,-81.6868,2253929,35478,,,12.0,10494.257379164295,28301200.0,,1.574051356542287,84000012.0,USA,131769.9346071702,
Georgia,US,2021-05-06 04:30:57,33.0406,-83.6431,1105855,20273,,,13.0,10415.474640126891,8394079.0,,1.833242152000036,84000013.0,USA,79059.47610827976,
Grand Princess,US,2021-05-06 04:30:57,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-05-06 04:30:57,13.4443,144.7937,8016,138,,,66.0,4880.98935023656,145286.0,,1.721556886227545,316.0,GUM,88465.49634960937,
Hawaii,US,2021-05-06 04:30:57,21.0943,-157.4983,34296,485,,,15.0,2422.2528590155043,1461418.0,,1.4141590856076511,84000015.0,USA,103216.81620937484,
Idaho,US,2021-05-06 04:30:57,44.2405,-114.4788,188435,2052,,,16.0,10544.384227770115,711791.0,,1.0889696712394197,84000016.0,USA,39830.16846057642,
Illinois,US,2021-05-06 04:30:57,40.3495,-88.9861,1346398,24443,,,17.0,10625.134303901546,22929518.0,,1.815436445984025,84000017.0,USA,180948.878618156,
Indiana,US,2021-05-06 04:30:57,39.8494,-86.2583,725353,13373,,,18.0,10774.352408915993,9875046.0,,1.843654055335816,84000018.0,USA,146683.37438220592,
Iowa,US,2021-05-06 04:30:57,42.0115,-93.2105,366570,5962,,,19.0,11618.44269699246,1432871.0,,1.6264287857707942,84000019.0,USA,45414.87193628034,
Kansas,US,2021-05-06 04:30:57,38.5266,-96.7265,311602,5000,,,20.0,10695.791802737363,1378541.0,,1.6046110101989075,84000020.0,USA,47318.6549750559,
Kentucky,US,2021-05-06 04:30:57,37.6681,-84.6701,446929,6542,,,21.0,10003.619333823222,4663000.0,,1.463767175546899,84000021.0,USA,104372.0075305422,
Louisiana,US,2021-05-06 04:30:57,31.1695,-91.8678,460803,10418,,,22.0,9912.312741756248,6536789.0,,2.260835975460229,84000022.0,USA,140612.57607887118,
Maine,US,2021-05-06 04:30:57,44.6939,-69.3819,62858,791,,,23.0,4676.196909416074,2097926.0,,1.2583919310191225,84000023.0,USA,156071.0661711099,
Maryland,US,2021-05-06 04:30:57,39.0639,-76.8021,450689,8813,,,24.0,7454.728004128568,9779904.0,,1.955450432559925,84000024.0,USA,161766.81531275224,
Massachusetts,US,2021-05-06 04:30:57,42.2302,-71.5301,693608,17658,,,25.0,10063.223766460456,21571842.0,,2.5458183873311726,84000025.0,USA,312975.445930165,
Michigan,US,2021-05-06 04:30:57,43.3266,-84.5361,951899,19100,,,26.0,9531.517273152103,13007324.0,,2.006515397116711,84000026.0,USA,130244.42024152346,
Minnesota,US,2021-05-06 04:30:57,45.6945,-93.9002,582576,7284,,,27.0,10330.035718642635,8623353.0,,1.2503089725632364,84000027.0,USA,152906.30665263266,
Mississippi,US,2021-05-06 04:30:57,32.7416,-89.6787,312712,7223,,,28.0,10507.269629309554,1900239.0,,2.3097930364041037,84000028.0,USA,63848.92019855188,
Missouri,US,2021-05-06 04:30:57,38.4561,-92.2884,594984,9215,,,29.0,9694.354051892748,5320659.0,,1.5487811436946204,84000029.0,USA,86691.99866784588,
Montana,US,2021-05-06 04:30:57,46.9219,-110.4544,109455,1578,,,30.0,10241.135203007549,1318308.0,,1.4416883650815404,84000030.0,USA,123347.22458733244,
Nebraska,US,2021-05-06 04:30:57,41.1254,-98.2681,220720,2245,,,31.0,11410.209221632666,2863418.0,,1.0171257702065966,84000031.0,USA,148025.54580005872,
Nevada,US,2021-05-06 04:30:57,38.3135,-117.0554,317088,5487,,,32.0,10294.543523120255,3208813.0,,1.7304344535270966,84000032.0,USA,104176.96376417296,
New Hampshire,US,2021-05-06 04:30:57,43.4525,-71.5639,95881,1308,,,33.0,7051.571988459313,1876537.0,,1.3641910284623648,84000033.0,USA,138009.98888734446,
New Jersey,US,2021-05-06 04:30:57,40.2989,-74.521,1004525,25707,,,34.0,11309.429318670283,13761583.0,,2.559119982081083,84000034.0,USA,154934.57131630823,
New Mexico,US,2021-05-06 04:30:57,34.8405,-106.2485,198781,4085,,,35.0,9480.076820761256,3303894.0,,2.055025379689205,84000035.0,USA,157566.21069243128,
New York,US,2021-05-06 04:30:57,42.1657,-74.9481,2061887,52334,,,36.0,10599.020919614666,51845478.0,,2.538160432652226,84000036.0,USA,266508.93376282114,
North Carolina,US,2021-05-06 04:30:57,35.6301,-79.8064,976768,12721,,,37.0,9313.121443344657,11446881.0,,1.3023563425501246,84000037.0,USA,109141.77460821252,
North Dakota,US,2021-05-06 04:30:57,47.5289,-99.784,108081,1528,,,38.0,14182.704294401245,1526714.0,,1.4137544989406094,84000038.0,USA,200339.8673598736,
Northern Mariana Islands,US,2021-05-06 04:30:57,15.0979,145.6739,168,2,,,69.0,304.65689830262585,17542.0,,1.1904761904761905,580.0,MNP,31811.25779776585,
Ohio,US,2021-05-06 04:30:57,40.3888,-82.7649,1078734,19942,,,39.0,9228.546252491638,12518788.0,,1.8484631058259036,84000039.0,USA,107097.96305960254,
Oklahoma,US,2021-05-06 04:30:57,35.5653,-96.9289,449266,6832,,,40.0,11353.785509168503,4027953.0,,1.520702657223115,84000040.0,USA,101793.84685912532,
Oregon,US,2021-05-06 04:30:57,44.572,-122.0709,188417,2509,,,41.0,4467.253411011639,4743531.0,,1.3316208197774086,84000041.0,USA,112466.25856472322,
Pennsylvania,US,2021-05-06 04:30:57,40.5908,-77.2098,1176190,26374,,,42.0,9187.55671481986,13179931.0,,2.2423247944634794,84000042.0,USA,102952.2131287568,
Puerto Rico,US,2021-05-06 04:30:57,18.2208,-66.5901,133846,2348,,,72.0,4190.946283519961,2108568.0,,1.7542548899481494,630.0,PRI,66022.8562911788,
Rhode Island,US,2021-05-06 04:30:57,41.6809,-71.5118,149197,2682,,,44.0,14083.678745961008,4055354.0,,1.7976232766074385,84000044.0,USA,382811.3362678067,
South Carolina,US,2021-05-06 04:30:57,33.8569,-80.945,581835,9536,,,45.0,11300.588846069137,6184293.0,,1.6389526240257115,84000045.0,USA,120113.3525769736,
South Dakota,US,2021-05-06 04:30:57,44.2998,-99.4388,123073,1976,,,46.0,13911.914082149167,781219.0,,1.6055511769437651,84000046.0,USA,88307.35910672926,
Tennessee,US,2021-05-06 04:30:57,35.7478,-86.6923,850885,12228,,,47.0,12459.55953091838,7697283.0,,1.4370919689499757,84000047.0,USA,112711.7715846748,
Texas,US,2021-05-06 04:30:57,31.0545,-97.5635,2943528,50471,,,48.0,10023.361594013992,23289712.0,,1.7365696358540332,84000048.0,USA,80320.76004174522,
Utah,US,2021-05-06 04:30:57,40.15,-111.8624,398979,2219,,,49.0,12444.922859251432,3308042.0,,0.5561696229626121,84000049.0,USA,103184.19642428252,
Vermont,US,2021-05-06 04:30:57,44.0459,-72.7107,23247,248,,,50.0,3725.5464439276975,1594026.0,,1.0668043188368392,84000050.0,USA,255457.38787061948,
Virgin Islands,US,2021-05-06 04:30:57,18.3358,-64.8963,3152,27,,,78.0,2938.43457508297,104098.0,,0.8565989847715736,850.0,VIR,97044.7850244248,
Virginia,US,2021-05-06 04:30:57,37.7693,-78.17,663538,10844,,,51.0,7773.844800767241,7086503.0,,1.634269627361206,84000051.0,USA,83023.69193952941,
Washington,US,2021-05-06 04:30:57,47.4009,-121.4905,409933,5539,,,53.0,5383.306108175125,6609469.0,,1.3511964150239186,84000053.0,USA,86796.61027410366,
West Virginia,US,2021-05-06 04:30:57,38.4912,-80.9545,154956,2707,,,54.0,8646.388940192965,2779547.0,,1.746947520586489,84000054.0,USA,155095.92684082277,
Wisconsin,US,2021-05-06 04:30:57,44.2685,-89.6165,663668,7596,,,55.0,11398.463254370938,8339107.0,,1.1445481777033095,84000055.0,USA,143223.72739648054,
Wyoming,US,2021-05-06 04:30:57,42.756,-107.3025,58438,710,,,56.0,10097.121599836892,729942.0,,1.2149628666278791,84000056.0,USA,126121.92639768885,
Alabama,US,2021-05-07 04:30:42,32.3182,-86.9023,530011,10946,,,1.0,10809.524829269138,4510778.0,,2.0652401553930013,84000001.0,USA,91996.89589521912,
Alaska,US,2021-05-07 04:30:42,61.3707,-152.4044,68762,349,,,2.0,9399.558468720312,2128244.0,,0.5075477734795382,84000002.0,USA,290924.55009602965,
American Samoa,US,2021-05-07 04:30:42,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-05-07 04:30:42,33.7298,-111.4312,866623,17367,,,4.0,11906.26040276054,9258725.0,,2.0039855854275737,84000004.0,USA,127202.70619121476,
Arkansas,US,2021-05-07 04:30:42,34.9697,-92.3731,336948,5757,,,5.0,11165.33744404872,2986964.0,,1.7085722426012322,84000005.0,USA,98978.06484450283,
California,US,2021-05-07 07:30:51,36.1162,-119.6816,3817405,61099,,,6.0,9669.167437124455,60949750.0,,1.5992396812671,84000006.0,USA,154255.43128768026,
Colorado,US,2021-05-07 04:30:42,39.0598,-105.3111,519414,6345,,,8.0,9019.583464149076,7932898.0,,1.2215689219004493,84000008.0,USA,137754.15299468493,
Connecticut,US,2021-05-07 04:30:42,41.5978,-72.7554,342282,8131,,,9.0,9600.405240868407,8153342.0,,2.3755266125592347,84000009.0,USA,228686.83502898927,
Delaware,US,2021-05-07 04:30:42,39.3185,-75.5071,105572,1629,,,10.0,10841.6413011777,1743814.0,,1.5430227711893305,84000010.0,USA,179079.73595244845,
Diamond Princess,US,2021-05-07 04:30:42,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-05-07 04:30:42,38.8974,-77.0268,48080,1110,,,11.0,6812.620350861283,1541891.0,,2.30865224625624,84000011.0,USA,218475.8320592732,
Florida,US,2021-05-07 04:30:42,27.7663,-81.6868,2258433,35549,,,12.0,10515.22793113632,28382963.0,,1.5740559936912009,84000012.0,USA,132150.6218276162,
Georgia,US,2021-05-07 04:30:42,33.0406,-83.6431,1107068,20294,,,13.0,10426.899257946114,8407599.0,,1.8331303948808928,84000013.0,USA,79186.81397548162,
Grand Princess,US,2021-05-07 04:30:42,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
